"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"538891","MCLOUD","Magellanic Cloud","B","5.0000","1","ES","E","BSE","481.4000","393.9000","","","-1"
"532797","AUTOIND","Autoline Industries","T","1.0000","1","ES","E","BSE","99.0500","89.6300","","","-1"
"517119","PCS","Pcs Technology","X","1.0000","1","ES","E","BSE","17.0600","11.3800","","","-1"
"539584","SIPTL","Sharanam Infraproject And","X","1.0000","1","ES","E","BSE","1.0300","0.8500","","","-1"
"500247","KOTAKBANK","Kotak Bank","A","5.0000","1","ES","E","BSE","1932.2000","1580.9000","","","-1"
"532725","SOLARINDS","Solar Industries India Lt","A","5.0000","1","ES","E","BSE","5538.3000","3692.2000","","","-1"
"539947","JLL","Jindal Leasefin","XT","1.0000","1","ES","E","BSE","35.2000","31.8600","","","-1"
"531370","SPAR","Sparc Systems","XT","1.0000","1","ES","E","BSE","31.5000","28.5000","","","-1"
"531676","VAGHANI","Vaghani Techno-Build","X","1.0000","1","ES","E","BSE","12.6200","11.4200","","","-1"
"532774","INSPIRISYS","Inspirisys Solutions","T","1.0000","1","ES","E","BSE","69.0900","62.5100","","","-1"
"532716","GILLANDERS","Gillanders Arbuthnot","B","1.0000","1","ES","E","BSE","95.4000","63.6000","","","-1"
"532848","DELTACORP","Delta Corp","A","5.0000","1","ES","E","BSE","192.7500","157.7500","","","-1"
"524661","WELCURE","Welcure Drugs & Pharmaceu","X","1.0000","1","ES","E","BSE","4.6600","3.1200","","","-1"
"531341","GUJINV","Gujarat Investa","XT","1.0000","1","ES","E","BSE","11.4400","10.3600","","","-1"
"507946","KIDUJA","KIDUJA","X","1.0000","1","ES","E","BSE","86.2000","78.0000","","","-1"
"514302","VIPPYSP","Vippy Spinpro","X","5.0000","1","ES","E","BSE","188.1500","125.4500","","","-1"
"517562","TRIGYN","Trigyn Technologies","B","5.0000","1","ES","E","BSE","145.8000","97.2000","","","-1"
"532710","SADBHAV","Sadbhav Engineering","T","1.0000","1","ES","E","BSE","12.3500","11.1900","","","-1"
"501391","WHBRADY","W.H.Brady & Co.","X","5.0000","1","ES","E","BSE","420.5000","280.4000","","","-1"
"506414","FERMENTA","Fermenta Biotech","X","5.0000","1","ES","E","BSE","204.6000","136.4000","","","-1"
"531600","GOGIACAP","Gogia Capital Services Li","XT","1.0000","1","ES","E","BSE","83.5100","80.2500","","","-1"
"532723","MPDL","Monnet Project Developers","X","1.0000","1","ES","E","BSE","28.5500","23.3700","","","-1"
"541556","RITES","Rites","A","5.0000","1","ES","E","BSE","587.7500","391.8500","","","-1"
"532741","KAMDHENU","Kamdhenu","B","5.0000","1","ES","E","BSE","351.4000","234.3000","","","-1"
"500125","EIDPARRY","EID Parry","A","5.0000","1","ES","E","BSE","641.0000","427.4000","","","-1"
"500820","ASIANPAINT","Asian Paints","A","5.0000","1","ES","E","BSE","3603.6500","2948.4500","","","-1"
"511074","EASYFIN","Weizmann Fincorp","Z","5.0000","1","ES","E","BSE","985.8000","892.0000","","","-1"
"541770","CREDITACC","Creditaccess Grameen","A","5.0000","1","ES","E","BSE","1554.0500","1036.0500","","","-1"
"531814","TIRSARJ","Tirupati Sarjan","X","1.0000","1","ES","E","BSE","12.0100","8.0100","","","-1"
"519097","RITESHIN","Ritesh International","XT","1.0000","1","ES","E","BSE","36.3800","32.9200","","","-1"
"539132","WARDWIZFBL","Wardwizard Foods and Beverages","X","1.0000","1","ES","E","BSE","49.2000","32.8000","","","-1"
"540048","SPAL","S. P. Apparels","B","5.0000","1","ES","E","BSE","600.9500","400.6500","","","-1"
"526821","DAICHI","Dai-Ichi Karkaria","X","5.0000","1","ES","E","BSE","569.7500","379.8500","","","-1"
"500680","PFIZER","Pfizer","A","5.0000","1","ES","E","BSE","4629.6500","3086.4500","","","-1"
"538935","ABHIFIN","Abhishek Finlease","XT","1.0000","1","ES","E","BSE","24.2000","21.9000","","","-1"
"532485","BLIL","Balmer Lawrie Investments","B","5.0000","1","ES","E","BSE","494.2000","329.5000","","","-1"
"505400","TEXINFRA","Texmaco Infrastructure","B","1.0000","1","ES","E","BSE","85.7200","57.1600","","","-1"
"537524","VIAANINDUS","Viaan Industries","Z","1.0000","1","ES","E","BSE","0.7500","0.6900","","","-1"
"532145","HOTLSILV","H.S.India","X","1.0000","1","ES","E","BSE","14.1200","9.4200","","","-1"
"500148","UFLEX","Uflex","A","5.0000","1","ES","E","BSE","526.2500","350.8500","","","-1"
"530037","SREEJAYA","Sree Jayalakshmi Autospin","XT","1.0000","1","ES","E","BSE","4.1400","3.7600","","","-1"
"535621","SVGLOBAL","S V Global Mill","XT","1.0000","1","ES","E","BSE","95.5500","63.7100","","","-1"
"532424","GODREJCP","Godrej Consumer Products","A","5.0000","1","ES","E","BSE","1084.2500","887.1500","","","-1"
"532784","SOBHA","Sobha","A","5.0000","1","ES","E","BSE","778.5000","519.0000","","","-1"
"530001","GUJALKALI","Gujarat Alkalies & Chemicals","A","5.0000","1","ES","E","BSE","837.5000","558.4000","","","-1"
"524480","RIDDHI","Riddhi Siddhi Gluco Biols","X","5.0000","1","ES","E","BSE","535.8500","357.2500","","","-1"
"501351","RAPIDIN","Rapid Investments","XT","1.0000","1","ES","E","BSE","101.1700","91.5500","","","-1"
"531411","TUNITEX","Tuni Textile Mills","X","1.0000","1","ES","E","BSE","1.9200","1.2800","","","-1"
"500346","PUNJCOMMU","Punjab Communications","B","1.0000","1","ES","E","BSE","56.1400","37.4400","","","-1"
"539449","IGCIL","IGC Industries","XT","1.0000","1","ES","E","BSE","32.8100","29.6900","","","-1"
"526027","CUBEXTUB","Cubex Tubings","B","1.0000","1","ES","E","BSE","50.2900","45.5100","","","-1"
"500449","HOCL","Hindustan Organic Chemicals","B","1.0000","1","ES","E","BSE","40.3900","26.9300","","","-1"
"505200","EICHERMOT","Eicher Motors","A","5.0000","1","ES","E","BSE","3754.7500","3072.1500","","","-1"
"542377","AARSHYAM","Aar Shyam India Investmen","XT","1.0000","1","ES","E","BSE","6.2500","5.6700","","","-1"
"500039","BANCOINDIA","Banco Products","B","5.0000","1","ES","E","BSE","557.1500","371.4500","","","-1"
"533482","KRIINFRA","Kridhan Infra","T","1.0000","1","ES","E","BSE","3.1000","2.9800","","","-1"
"542233","TREJHARA","Trejhara Solutions","T","1.0000","1","ES","E","BSE","108.7800","104.5200","","","-1"
"519471","AMBARPIL","Ambar Protein Industries","XT","5.0000","1","ES","E","BSE","210.0000","190.0000","","","-1"
"519359","POONADAL","Poona Dal & Oil Industrie","X","1.0000","1","ES","E","BSE","70.3400","46.9000","","","-1"
"500002","ABB","ABB","A","5.0000","1","ES","E","BSE","4604.7000","3767.5000","","","-1"
"542906","EASUN","Easun Capital Markets Lim","XT","1.0000","1","ES","E","BSE","50.4000","45.6000","","","-1"
"532728","MALUPAPER","Malu Paper Mills","B","1.0000","1","ES","E","BSE","46.4500","30.9700","","","-1"
"504882","NATIONSTD","National Standard","B","5.0000","1","ES","E","BSE","5747.8000","3831.9000","","","-1"
"506260","ANUHPHR","Anuh Pharma","X","5.0000","1","ES","E","BSE","156.6500","104.4500","","","-1"
"500031","BAJAJELEC","Bajaj Electricals","T","5.0000","1","ES","E","BSE","1144.5000","1035.5000","","","-1"
"530839","CLIOINFO","Clio Infotech","X","1.0000","1","ES","E","BSE","5.3400","3.5600","","","-1"
"523367","DCMSHRIRAM","DCM Shriram","A","5.0000","1","ES","E","BSE","1258.4000","839.0000","","","-1"
"507552","FOODSIN","Foods & Inns","B","5.0000","1","ES","E","BSE","198.0000","132.0000","","","-1"
"520119","ASAL","Automotive Stampings & As","B","5.0000","1","ES","E","BSE","500.1000","333.4000","","","-1"
"502933","KATRSPG","Katare Spinning Mills","X","5.0000","1","ES","E","BSE","307.4000","205.0000","","","-1"
"526705","ELEMARB","Elegant Marbles & Grani I","XT","5.0000","1","ES","E","BSE","171.5000","155.2000","","","-1"
"530035","SANTOSHF","Santosh Fine-Fab","XT","1.0000","1","ES","E","BSE","19.7900","17.9100","","","-1"
"504731","IBRIGST","Indian Bright Steel Co.","XT","1.0000","1","ES","E","BSE","25.4600","23.0400","","","-1"
"532977","BAJAJ-AUTO","Bajaj Auto","A","5.0000","1","ES","E","BSE","5500.0500","4500.0500","","","-1"
"519483","TAIIND","Tai Industries","X","1.0000","1","ES","E","BSE","46.2700","30.8500","","","-1"
"531583","RAP","Rap Media","X","1.0000","1","ES","E","BSE","17.8600","16.1600","","","-1"
"507759","LIMECHM","Lime Chemicals","X","1.0000","1","ES","E","BSE","28.8300","19.2300","","","-1"
"541336","INDOSTAR","Indostar Capital Finance","T","5.0000","1","ES","E","BSE","179.6000","162.5000","","","-1"
"540904","TIRUFOAM","Tirupati Foam","X","1.0000","1","ES","E","BSE","84.5700","76.5300","","","-1"
"523011","WEIZMANIND","Weizmann","T","1.0000","1","ES","E","BSE","119.6400","79.7600","","","-1"
"540124","GNA","G N A Axles","B","5.0000","1","ES","E","BSE","554.8000","369.9000","","","-1"
"533451","KARMAENG","Karma Energy","T","1.0000","1","ES","E","BSE","45.2200","40.9200","","","-1"
"531431","SHAKTIPUMP","Shakti Pumps","B","5.0000","1","ES","E","BSE","1017.9500","678.6500","","","-1"
"500620","GESHIP","Great Eastern Shipping Co.","A","5.0000","1","ES","E","BSE","971.8500","647.9500","","","-1"
"531043","ZDHJERK","Dhanvantri Jeevan Rekha L","XT","1.0000","1","ES","E","BSE","13.0200","11.7800","","","-1"
"532814","INDIANB","Indian Bank","A","5.0000","1","ES","E","BSE","504.9500","336.6500","","","-1"
"531322","HAVISHA","Sri Havisha Hospitality I","T","1.0000","1","ES","E","BSE","1.9300","1.7500","","","-1"
"521105","OLYMPTX","Olympia Industries","X","1.0000","1","ES","E","BSE","99.3800","66.2600","","","-1"
"534597","RTNINDIA","RattanIndia Enterprises","A","1.0000","1","ES","E","BSE","70.1500","46.7700","","","-1"
"511571","SODFC","Som Datt Finance Corp.","XT","5.0000","1","ES","E","BSE","141.0000","135.5000","","","-1"
"538611","RTFL","Real Touch Finance Limite","Z","1.0000","1","ES","E","BSE","35.6700","34.2900","","","-1"
"523269","ADVANIHOTR","Advani Hotels & Resorts","B","1.0000","1","ES","E","BSE","103.6200","69.0800","","","-1"
"526945","TYROON","Tyroon Tea","X","1.0000","1","ES","E","BSE","106.6000","71.0800","","","-1"
"509040","NETLINK","Netlink Solutions","XT","1.0000","1","ES","E","BSE","85.5300","77.3900","","","-1"
"538180","GOLDLINE","Gold Line International F","Z","1.0000","1","ES","E","BSE","0.7500","0.6900","","","-1"
"523736","DVL","Dhunseri Ventures","B","5.0000","1","ES","E","BSE","320.8000","213.9000","","","-1"
"538568","FRUTION","Fruition Venture","XT","1.0000","1","ES","E","BSE","45.7100","43.9300","","","-1"
"506687","TRANSPEK","Transpek Ind.","B","5.0000","1","ES","E","BSE","2407.3000","1604.9000","","","-1"
"540222","LAURUSLABS","Laurus Labs","A","5.0000","1","ES","E","BSE","425.3000","348.0000","","","-1"
"531991","AMRAAGRI","Amraworld Agrico","X","1.0000","1","ES","E","BSE","0.9900","0.6700","","","-1"
"526299","MPHASIS","Mphasis","A","5.0000","1","ES","E","BSE","2733.0500","2236.1500","","","-1"
"531402","LWSKNIT","Lws Knitwear","XT","1.0000","1","ES","E","BSE","14.3700","13.0100","","","-1"
"513043","REMIEDEL","Remi Edelstahl Tubulars L","X","1.0000","1","ES","E","BSE","50.4800","33.6600","","","-1"
"539725","GOKULAGRO","Gokul Agro Resources","B","5.0000","1","ES","E","BSE","134.2500","89.5500","","","-1"
"541400","ZIMLAB","Zim Laboratories","B","5.0000","1","ES","E","BSE","143.2000","95.5000","","","-1"
"532656","FACORALL","Facor Alloys","X","1.0000","1","ES","E","BSE","9.2500","6.1700","","","-1"
"511185","RAJVI","Suryakripa Finance","XT","1.0000","1","ES","E","BSE","6.6400","6.0200","","","-1"
"534612","AMTL","Advance Metering Technolo","XT","1.0000","1","ES","E","BSE","29.4200","28.2800","","","-1"
"541019","HGINFRA","H.G. Infra Engineering Li","A","5.0000","1","ES","E","BSE","1137.6500","758.4500","","","-1"
"519331","VSFPROJ","Vsf Projects","X","1.0000","1","ES","E","BSE","52.6000","47.6000","","","-1"
"500092","CRISIL","CRISIL","A","5.0000","1","ES","E","BSE","4623.9000","3082.6000","","","-1"
"526251","MIDEASTP","Mid East Portfolio Manage","X","1.0000","1","ES","E","BSE","5.2500","4.7500","","","-1"
"522295","CONTROLPR","Control Print","B","5.0000","1","ES","E","BSE","902.4500","601.6500","","","-1"
"526721","NICCOPAR","Nicco Parks & Resorts","X","5.0000","1","ES","E","BSE","162.8000","108.6000","","","-1"
"539289","AURUM","Majesco","B","5.0000","1","ES","E","BSE","149.6000","99.8000","","","-1"
"511726","VIPUL","Vipul","B","1.0000","1","ES","E","BSE","15.6900","12.8500","","","-1"
"534742","ZUARI","Zuari Agro Chemicals","B","5.0000","1","ES","E","BSE","186.6500","124.4500","","","-1"
"530663","GOYALASS","Goyal Associates","XT","1.0000","1","ES","E","BSE","1.7000","1.5400","","","-1"
"506618","PUNJABCHEM","Punjab Chemicals And Crop.","B","5.0000","1","ES","E","BSE","1308.6500","872.4500","","","-1"
"513401","ASHIS","Ashiana Ispat","X","1.0000","1","ES","E","BSE","39.2800","32.1400","","","-1"
"530469","GSLSEC","Gsl Securities","XT","1.0000","1","ES","E","BSE","7.7500","7.0300","","","-1"
"511754","SAHLIBHFI","Shalibhadra Finance","XT","5.0000","1","ES","E","BSE","341.5500","328.2500","","","-1"
"532305","INDSWFTLAB","Ind-Swift Laboratories Lt","B","5.0000","1","ES","E","BSE","102.6000","68.4000","","","-1"
"590031","DENORA","De Nora India","B","5.0000","1","ES","E","BSE","1917.4500","1278.3500","","","-1"
"511108","SHIVTEX","Shiva Texyarn","B","5.0000","1","ES","E","BSE","169.7000","113.2000","","","-1"
"534338","MAXHEIGHTS","Maxheights Infrastructure","XT","1.0000","1","ES","E","BSE","38.8500","35.1500","","","-1"
"532732","KKCL","Kewal Kiran Clothing","B","5.0000","1","ES","E","BSE","839.5500","559.7500","","","-1"
"523483","PACIFICI","Pacific Industries","XT","5.0000","1","ES","E","BSE","143.2500","129.6500","","","-1"
"503349","VICTMILL","Victoria Mills","X","5.0000","1","ES","E","BSE","4619.7000","3779.8000","","","-1"
"509597","HARDCAS","Hardcastle & Waud Mfg.Co.","X","5.0000","1","ES","E","BSE","534.0000","356.0000","","","-1"
"532374","STLTECH","Sterlite Technologies","A","5.0000","1","ES","E","BSE","193.3000","128.9000","","","-1"
"534060","PMCFIN","Pmc Fincorp","X","1.0000","1","ES","E","BSE","2.1300","1.4300","","","-1"
"531518","VIKASPROP","Vikas Proppant & Granite","Z","1.0000","1","ES","E","BSE","0.5100","0.4700","","","-1"
"511200","MUNCAPM","Munoth Capital Market","XT","1.0000","1","ES","E","BSE","80.8000","73.1200","","","-1"
"533149","ESSARSEC","Essar Securities","XT","1.0000","1","ES","E","BSE","9.8900","8.9500","","","-1"
"500877","APOLLOTYRE","Apollo Tyres","A","5.0000","1","ES","E","BSE","408.9500","334.6500","","","-1"
"502450","SESHAPAPER","Seshasayee Paper & Boards","B","5.0000","1","ES","E","BSE","449.1500","299.4500","","","-1"
"533295","PSB","Punjab & Sind Bank","B","1.0000","1","ES","E","BSE","55.6000","37.0800","","","-1"
"538539","JTAPARIA","J. Taparia Projects","XT","1.0000","1","ES","E","BSE","44.7400","43.0000","","","-1"
"523385","NILKAMAL","Nilkamal","B","5.0000","1","ES","E","BSE","2762.9000","1842.0000","","","-1"
"500335","BIRLACORPN","Birla Corporation","A","5.0000","1","ES","E","BSE","1398.6500","932.4500","","","-1"
"532701","CELLA","Cella Space","Z","1.0000","1","ES","E","BSE","8.5700","7.7700","","","-1"
"534598","SAMPANN","S.E. Power","T","1.0000","1","ES","E","BSE","16.9000","16.2400","","","-1"
"514113","ADINATH","Adinath Textiles","XT","1.0000","1","ES","E","BSE","31.4500","28.4700","","","-1"
"531212","NLFL","Nalin Lease Finance","X","1.0000","1","ES","E","BSE","40.3800","26.9200","","","-1"
"523323","KOVAI","Kovai Medical Center & Ho","B","5.0000","1","ES","E","BSE","3104.1500","2069.4500","","","-1"
"532864","NELCAST","Nelcast","B","5.0000","1","ES","E","BSE","175.8500","117.2500","","","-1"
"524790","EVERESTO","Everest Organics","X","5.0000","1","ES","E","BSE","139.8000","93.2000","","","-1"
"513452","ELANGO","Elango Industries","XT","1.0000","1","ES","E","BSE","10.3100","9.3300","","","-1"
"530825","DAIKAFFI","Daikaffil Chemicals India","X","1.0000","1","ES","E","BSE","42.2800","28.2000","","","-1"
"538714","SANGAMFIN","Sangam Finserv","XT","1.0000","1","ES","E","BSE","68.4700","65.7900","","","-1"
"542773","IIFLSEC","IIFL Securities","B","1.0000","1","ES","E","BSE","92.7800","61.8600","","","-1"
"509472","CRAVATEX","Cravatex","X","5.0000","1","ES","E","BSE","463.3500","308.9500","","","-1"
"508906","EVERESTIND","Everest Industries","B","5.0000","1","ES","E","BSE","1306.5500","871.0500","","","-1"
"537292","AGRITECH","Agri- Tech","T","5.0000","1","ES","E","BSE","197.8000","190.1000","","","-1"
"514030","DEEPAKSP","Deepak Spinners","X","5.0000","1","ES","E","BSE","297.2000","198.2000","","","-1"
"500800","TATACONSUM","TATA Consumer Products","A","5.0000","1","ES","E","BSE","965.2500","789.7500","","","-1"
"526325","ORIENTLTD","Orient Press","T","1.0000","1","ES","E","BSE","85.3600","77.2400","","","-1"
"538836","MONTECARLO","Monte Carlo Fashions","B","5.0000","1","ES","E","BSE","916.2000","610.8000","","","-1"
"519299","PRIMIND","Prime Industries","Z","5.0000","1","ES","E","BSE","158.8500","152.6500","","","-1"
"526025","GLOBUSCON","Globus Constructors & Dev","XT","1.0000","1","ES","E","BSE","16.9600","15.3600","","","-1"
"527005","SHREEPAC","Shree Pacetronix","XT","5.0000","1","ES","E","BSE","375.4500","339.7500","","","-1"
"522257","RAJOOENG","Rajoo Engineers","XT","1.0000","1","ES","E","BSE","84.6600","81.3400","","","-1"
"524434","ASINPET","Asian Petroproducts & Exp","XT","1.0000","1","ES","E","BSE","20.1800","18.2600","","","-1"
"526783","DRAGARWQ","Dr.Agarwals Eye Hospital","X","5.0000","1","ES","E","BSE","2897.2500","1931.5500","","","-1"
"526953","VENUSREM","Venus Remedies","T","5.0000","1","ES","E","BSE","282.9500","188.6500","","","-1"
"531163","KEMISTAR","Kemistar Corporation Limi","XT","1.0000","1","ES","E","BSE","48.6700","44.0500","","","-1"
"524051","POLYPLEX","Polyplex Corporation","A","5.0000","1","ES","E","BSE","1380.0500","920.0500","","","-1"
"507490","RANASUG","Rana Sugars","B","1.0000","1","ES","E","BSE","33.4200","22.2800","","","-1"
"507817","WIREFABR","Wires & Fabriks (Sa)","XT","5.0000","1","ES","E","BSE","170.1000","153.9000","","","-1"
"532790","TANLA","Tanla Platforms","A","5.0000","1","ES","E","BSE","1237.3500","824.9500","","","-1"
"542685","DGCONTENT","Digicontent","B","1.0000","1","ES","E","BSE","20.8400","18.8600","","","-1"
"505800","RANEHOLDIN","Rane Holdings","B","5.0000","1","ES","E","BSE","1421.4000","947.6000","","","-1"
"540648","PALASHSEC","Palash Securities","T","5.0000","1","ES","E","BSE","127.8000","85.2000","","","-1"
"538874","NEXUSSURGL","Nexus Surgical & Medicare","X","1.0000","1","ES","E","BSE","14.1600","9.4400","","","-1"
"531234","SCOOBEEDAY","Victory Paper & Boards (I","X","5.0000","1","ES","E","BSE","104.6500","94.7500","","","-1"
"542905","HINDWAREAP","Somany Home Innovation","A","5.0000","1","ES","E","BSE","660.4500","440.3500","","","-1"
"524592","JDORGOCHEM","JD Orgochem","X","1.0000","1","ES","E","BSE","5.7700","5.2300","","","-1"
"531358","CHOICEIN","Choice International","A","5.0000","1","ES","E","BSE","494.5000","329.7000","","","-1"
"530675","YORKEXP","York Exports","XT","1.0000","1","ES","E","BSE","45.7200","41.3800","","","-1"
"531426","TNPL","Tamilnadu Newsprt & Paper","A","5.0000","1","ES","E","BSE","312.1000","208.1000","","","-1"
"542726","INDIAMART","Indiamart","A","5.0000","1","ES","E","BSE","3288.3000","2690.5000","","","-1"
"524324","SEYAIND","Seya Industries","T","1.0000","1","ES","E","BSE","22.9900","22.0900","","","-1"
"542337","SPENCER","Spencers Retail","B","1.0000","1","ES","E","BSE","90.1900","60.1300","","","-1"
"524330","JAYAGROGN","Jayant Agro-Organics","B","5.0000","1","ES","E","BSE","240.3000","160.2000","","","-1"
"542938","OCTAVIUSPL","Octavius Plantations Limi","X","1.0000","1","ES","E","BSE","42.1000","38.1000","","","-1"
"539175","INDRAIND","Indra Industries","XT","1.0000","1","ES","E","BSE","6.9900","6.3300","","","-1"
"530459","VALSONQ","Valson Industries","X","1.0000","1","ES","E","BSE","31.7800","21.2000","","","-1"
"541546","GAYAHWS","Gayatri Highways","T","1.0000","1","ES","E","BSE","0.8500","0.8300","","","-1"
